18380 0
-26  11  14  1.92999992e+01  1.21000004e+00 1
-26  12   1  5.17999992e+01  1.07000005e+00 1
-26  12   4  2.20000000e+01  1.01999998e+00 1
-26  12   7  5.00000000e+00  2.04999995e+00 1
-26  12  10  2.63999996e+01  1.25999999e+00 1
-26  12  13  1.23999996e+01  1.41999996e+00 1
-26  12  16  9.69999981e+00  1.77999997e+00 1
-26  13   3  2.36000004e+01  9.39999998e-01 1
-26  13   6  1.00000000e+01  1.88000000e+00 1
-26  13   9  2.61000004e+01  1.24000001e+00 1
-26  13  12  2.67999992e+01  1.29999995e+00 1
-26  13  15  1.25000000e+01  1.48000002e+00 1
-26  14   2  5.97999992e+01  1.23000002e+00 1
-26  14   5  1.82999992e+01  1.27999997e+00 1
-26  14   8  9.30000019e+00  1.92999995e+00 1
-26  14  11  8.39999962e+00  2.29999995e+00 1
-26  14  14  1.43000002e+01  1.53999996e+00 1
-26  15   1  6.78000031e+01  1.37000000e+00 0
-26  15   4  3.02000008e+01  1.37000000e+00 1
-26  15   7  1.35000000e+01  1.60000002e+00 1
-26  15  10  1.86000004e+01  1.28999996e+00 1
-26  15  13  1.93999996e+01  1.23000002e+00 1
-26  15  16  1.01999998e+01  1.64999998e+00 0
-26  16   3  1.96000004e+01  1.29999995e+00 1
-26  16   6  4.47000008e+01  1.78999996e+00 0
-26  16   9  3.01000004e+01  1.35000002e+00 1
-26  16  12  1.23000002e+01  1.52999997e+00 1
-26  16  15  5.09999990e+00  1.96000004e+00 1
-26  17   2  1.21999998e+01  1.72000003e+00 1
-26  17   5  2.70000000e+01  1.27999997e+00 1
-26  17   8  1.77000008e+01  1.28999996e+00 1
-26  17  11  2.02999992e+01  1.37000000e+00 1
-26  17  14  7.80000019e+00  2.22000003e+00 1
-26  18   1  5.07000008e+01  2.16000009e+00 1
-26  18   4  2.25000000e+01  1.26999998e+00 1
-26  18   7  6.40000010e+00  2.20000005e+00 1
-26  18  10  5.00000000e+00  2.17000008e+00 0
-26  18  13  1.75000000e+01  1.21000004e+00 1
-26  19   3  3.27000008e+01  1.58000004e+00 1
-26  19   6  1.43000002e+01  1.61000001e+00 1
-26  19   9  2.08999996e+01  1.27999997e+00 1
-26  19  12  2.12000008e+01  1.27999997e+00 1
-26  20   2  1.85000000e+01  1.37000000e+00 1
-26  20   5  1.58999996e+01  1.34000003e+00 1
-26  20   8  4.39000015e+01  1.88000000e+00 1
-26  20  11  1.55000000e+01  1.34000003e+00 1
-26  21   1  1.50000000e+01  1.22000003e+00 0
-26  21   4  1.13000002e+01  1.76999998e+00 0
-26  21   7  4.19999981e+00  1.90999997e+00 1
-26  21  10  1.18999996e+01  1.53999996e+00 1
-26  22   3  2.25000000e+01  1.42999995e+00 1
-26  22   6  3.25000000e+01  1.38999999e+00 0
-26  22   9  2.05000000e+01  1.15999997e+00 1
-26  23   2  4.02000008e+01  1.60000002e+00 1
-26  23   5  1.36000004e+01  1.40999997e+00 0
-26  23   8  1.11000004e+01  1.51999998e+00 1
-26  24   1  7.00000000e+00  2.22000003e+00 1
-26  24   4  5.80000019e+00  2.00000000e+00 1
-26  24   7  4.19999981e+00  1.88000000e+00 1
-26  25   3  1.11000004e+01  1.55999994e+00 1
-25  -1   3  3.02000008e+01  2.14000010e+00 0
-25   0   2  2.32000008e+01  1.15999997e+00 1
-25   0   5  2.43999996e+01  1.42999995e+00 1
-25   1   1  1.20000000e+01  1.64999998e+00 1
-25   1   4  2.31000004e+01  1.12000000e+00 0
-25   1   7  1.53999996e+01  1.24000001e+00 1
-25   1  10  1.33000002e+01  2.06999993e+00 1
-25   2   3  1.70000000e+01  1.21000004e+00 1
-25   2   6  3.60999985e+01  1.38999999e+00 1
-25   2   9  9.39999962e+00  1.86000001e+00 1
-25   2  12  2.20000000e+01  3.06999993e+00 1
-25   3   2  3.85999985e+01  1.36000001e+00 1
-25   3   5  4.17999992e+01  1.54999995e+00 1
-25   3   8  1.28999996e+01  1.59000003e+00 1
-25   3  11  7.30000019e+00  2.03999996e+00 1
-25   4   1  1.96000004e+01  1.07000005e+00 0
-25   4   4  6.59999990e+00  2.31999993e+00 1
-25   4   7  4.69999981e+00  2.01999998e+00 1
-25   4  10  1.86000004e+01  1.16999996e+00 1
-25   4  13  1.28000002e+01  1.63000000e+00 1
-25   5   3  2.16000004e+01  1.07000005e+00 1
-25   5   6  2.52000008e+01  1.10000002e+00 1
-25   5   9  1.71000004e+01  1.16999996e+00 1
-25   5  12  3.69000015e+01  1.38000000e+00 1
-25   5  15  7.40000010e+00  2.79999995e+00 1
-25   6   2  1.01000004e+01  1.94000006e+00 1
-25   6   5  4.87000008e+01  1.77999997e+00 1
-25   6   8  4.69000015e+01  1.59000003e+00 1
-25   6  11  4.05000000e+01  1.61000001e+00 0
-25   6  14  1.92000008e+01  1.12000000e+00 1
-25   7   1  1.26999998e+01  1.63999999e+00 1
-25   7   4  3.44000015e+01  8.00000012e-01 1
-25   7   7  6.37000008e+01  2.25999999e+00 0
-25   7  10  3.06000004e+01  1.32000005e+00 0
-25   7  13  2.48999996e+01  1.19000006e+00 1
-25   7  16  1.45000000e+01  1.25999999e+00 0
-25   8   3  2.33999996e+01  9.10000026e-01 1
-25   8   6  9.60000038e+00  2.10999990e+00 1
-25   8   9  1.68999996e+01  1.33000004e+00 1
-25   8  12  4.69000015e+01  1.69000006e+00 1
-25   8  15  1.66000004e+01  1.09000003e+00 1
-25   9   2  6.09999990e+00  2.21000004e+00 1
-25   9   5  2.28999996e+01  9.70000029e-01 1
-25   9   8  3.62000008e+01  8.79999995e-01 1
-25   9  11  4.25000000e+01  1.69000006e+00 1
-25   9  14  9.80000019e+00  1.40999997e+00 1
-25   9  17  2.10000000e+01  1.11000001e+00 1
-25  10   1  4.89000015e+01  1.09000003e+00 1
-25  10   4  6.85999985e+01  1.14999998e+00 1
-25  10   7  1.38000002e+01  1.40999997e+00 1
-25  10  10  2.03999996e+01  1.14999998e+00 1
-25  10  13  6.69999981e+00  2.22000003e+00 1
-25  10  16  2.87000008e+01  1.23000002e+00 0
-25  11   3  1.62999992e+01  1.30999994e+00 1
-25  11   6  3.37000008e+01  9.30000007e-01 1
-25  11   9  2.47000008e+01  9.59999979e-01 1
-25  11  12  1.51999998e+01  1.38999999e+00 1
-25  11  15  4.00999985e+01  1.73000002e+00 1
-25  11  18  9.30000019e+00  1.87000000e+00 0
-25  12   2  5.90999985e+01  1.08000004e+00 1
-25  12   5  3.92999992e+01  8.60000014e-01 1
-25  12   8  1.97000008e+01  1.14999998e+00 1
-25  12  11  2.55000000e+01  1.26999998e+00 1
-25  12  14  3.89000015e+01  1.66999996e+00 1
-25  12  17  8.10000038e+00  1.70000005e+00 1
-25  13   1  4.05000000e+01  9.90000010e-01 1
-25  13   4  2.47000008e+01  1.10000002e+00 1
-25  13   7  5.64000015e+01  1.04999995e+00 1
-25  13  10  2.98999996e+01  1.34000003e+00 0
-25  13  13  1.08999996e+01  1.39999998e+00 1
-25  13  16  1.55000000e+01  1.21000004e+00 1
-25  14   3  1.87000008e+01  1.25000000e+00 1
-25  14   6  2.78999996e+01  1.02999997e+00 1
-25  14   9  7.50000000e+00  2.41000009e+00 1
-25  14  12  4.67999992e+01  1.85000002e+00 1
-25  14  15  1.88999996e+01  1.35000002e+00 1
-25  14  18  1.38000002e+01  1.35000002e+00 1
-25  15   2  5.39000015e+01  1.09000003e+00 0
-25  15   5  7.80000019e+00  2.48000002e+00 1
-25  15   8  2.07999992e+01  1.09000003e+00 1
-25  15  11  6.22000008e+01  2.40000010e+00 1
-25  15  14  4.60000000e+01  1.94000006e+00 1
-25  15  17  1.01999998e+01  1.94000006e+00 1
-25  16   1  2.28999996e+01  1.02999997e+00 1
-25  16   4  5.00999985e+01  9.49999988e-01 0
-25  16   7  6.32000008e+01  1.11000001e+00 1
-25  16  10  4.70999985e+01  1.86000001e+00 1
-25  16  13  5.04000015e+01  2.10999990e+00 0
-25  16  16  8.19999981e+00  1.82000005e+00 1
-25  17   3  4.30000000e+01  1.01999998e+00 1
-25  17   6  2.81000004e+01  9.39999998e-01 0
-25  17   9  2.77000008e+01  1.35000002e+00 1
-25  17  12  1.86000004e+01  1.27999997e+00 1
-25  17  15  6.69999981e+00  2.14000010e+00 1
-25  18   2  4.12000008e+01  9.39999998e-01 1
-25  18   5  1.77999992e+01  1.25000000e+00 1
-25  18   8  2.81000004e+01  1.38000000e+00 0
-25  18  11  1.61000004e+01  1.38000000e+00 1
-25  18  14  1.82999992e+01  1.23000002e+00 0
-25  18  17  7.69999981e+00  2.55999994e+00 1
-25  19   1  3.24000015e+01  1.07000005e+00 1
-25  19   4  5.80000019e+00  2.36999989e+00 1
-25  19   7  3.95999985e+01  1.60000002e+00 1
-25  19  10  1.87999992e+01  1.25000000e+00 1
-25  19  13  4.15999985e+01  1.65999997e+00 1
-25  19  16  7.40000010e+00  2.42000008e+00 1
-25  20   3  2.75000000e+01  1.27999997e+00 1
-25  20   6  4.85000000e+01  1.77999997e+00 1
-25  20   9  7.90000010e+00  2.11999989e+00 0
-25  20  12  2.41000004e+01  1.17999995e+00 1
-25  20  15  1.70000000e+01  1.50999999e+00 1
-25  21   2  8.10000038e+00  1.64999998e+00 1
-25  21   5  1.46999998e+01  1.63000000e+00 1
-25  21   8  1.81000004e+01  1.19000006e+00 1
-25  21  11  6.30000019e+00  2.16000009e+00 1
-25  21  14  1.28000002e+01  1.71000004e+00 1
-25  22   1  1.23000002e+01  1.36000001e+00 1
-25  22   4  1.92000008e+01  1.15999997e+00 1
-25  22   7  4.02999992e+01  1.62000000e+00 1
-25  22  10  9.19999981e+00  1.89999998e+00 1
-25  22  13  1.48000002e+01  1.61000001e+00 0
-25  23   3  3.32000008e+01  1.50999999e+00 1
-25  23   6  3.65000000e+01  1.65999997e+00 1
-25  23   9  4.80000019e+00  2.04999995e+00 1
-25  23  12  2.11000004e+01  1.77999997e+00 1
-25  24   2  8.89999962e+00  1.76999998e+00 1
-25  24   5  1.96000004e+01  1.14999998e+00 1
-25  24   8  1.01000004e+01  2.16000009e+00 1
-25  25   1  7.40000010e+00  2.21000004e+00 1
-25  25   4  1.55000000e+01  1.35000002e+00 1
-25  25   7  2.32000008e+01  1.66999996e+00 1
-25  26   3  8.19999981e+00  2.56999993e+00 1
-24  -2   2  2.55000000e+01  1.41999996e+00 1
-24  -2   5  2.87000008e+01  2.00000000e+00 1
-24  -1   1  1.51999998e+01  1.38999999e+00 1
-24  -1   4  3.50000000e+01  1.45000005e+00 1
-24  -1   7  5.00000000e+00  2.06999993e+00 1
-24  -1  10  2.81000004e+01  2.43000007e+00 1
-24   0   3  2.33999996e+01  1.17999995e+00 1
-24   0   6  8.30000019e+00  2.00999999e+00 1
-24   0   9  6.59999990e+00  2.13000011e+00 0
-24   0  12  2.01000004e+01  2.76999998e+00 1
-24   1   2  2.25000000e+01  1.13000000e+00 1
-24   1   5  5.15999985e+01  1.73000002e+00 1
-24   1   8  3.03999996e+01  1.24000001e+00 1
-24   1  11  1.13000002e+01  1.65999997e+00 1
-24   2   1  1.73999996e+01  1.35000002e+00 1
-24   2   4  2.12000008e+01  1.13000000e+00 1
-24   2   7  2.52000008e+01  1.10000002e+00 1
-24   2  10  1.91000004e+01  1.25999999e+00 1
-24   2  13  2.92000008e+01  1.26999998e+00 1
-24   3   3  1.62999992e+01  1.09000003e+00 1
-24   3   6  3.67000008e+01  1.33000004e+00 1
-24   3   9  1.67999992e+01  1.10000002e+00 1
-24   3  12  1.38999996e+01  1.37000000e+00 1
-24   3  15  6.80000019e+00  2.05999994e+00 1
-24   4   2  3.24000015e+01  7.90000021e-01 1
-24   4   5  2.17000008e+01  8.89999986e-01 1
-24   4   8  2.01000004e+01  1.14999998e+00 1
-24   4  11  3.02999992e+01  1.26999998e+00 1
-24   4  14  2.20000000e+01  1.16999996e+00 1
-24   4  17  7.30000019e+00  3.15000010e+00 1
-24   5   1  1.38000002e+01  1.65999997e+00 1
-24   5   4  2.28999996e+01  8.60000014e-01 1
-24   5   7  5.80000000e+01  8.99999976e-01 1
-24   5  10  3.05000000e+01  1.17999995e+00 1
-24   5  13  3.55000000e+01  1.42999995e+00 1
-24   5  16  1.28000002e+01  1.28999996e+00 1
-24   6   3  5.00999985e+01  9.39999998e-01 1
-24   6   6  1.80000000e+01  1.10000002e+00 1
-24   6   9  1.96000004e+01  1.00000000e+00 1
-24   6  12  2.08999996e+01  1.11000001e+00 1
-24   6  15  1.16000004e+01  1.25000000e+00 1
-24   6  18  1.43000002e+01  1.79999995e+00 1
-24   7   2  7.35999985e+01  8.89999986e-01 1
-24   7   5  2.32000008e+01  1.13999999e+00 1
-24   7   8  2.41000004e+01  9.59999979e-01 1
-24   7  11  4.62000008e+01  1.80999994e+00 1
-24   7  14  4.10999985e+01  1.51999998e+00 1
-24   7  17  1.43000002e+01  1.11000001e+00 1
-24   8   1  6.50000000e+01  8.70000005e-01 1
-24   8   4  2.33999996e+01  9.20000017e-01 1
-24   8   7  2.25000000e+01  1.02999997e+00 1
-24   8  10  3.02999992e+01  8.00000012e-01 0
-24   8  13  5.95000000e+01  2.10999990e+00 1
-24   8  16  2.65000000e+01  1.16999996e+00 0
-24   8  19  5.19999981e+00  2.25000000e+00 1
-24   9   3  4.87999992e+01  6.99999988e-01 1
-24   9   6  1.25000000e+01  1.67999995e+00 1
-24   9   9  5.69999981e+00  2.22000003e+00 1
-24   9  12  4.27000008e+01  1.69000006e+00 1
-24   9  15  3.02999992e+01  1.23000002e+00 1
-24   9  18  5.19999981e+00  1.58000004e+00 1
-24  10   2  3.95999985e+01  7.50000000e-01 1
-24  10   5  5.69000015e+01  7.79999971e-01 1
-24  10   8  1.70000000e+01  1.50000000e+00 1
-24  10  11  5.57000008e+01  1.00000000e+00 1
-24  10  14  3.90000000e+01  1.57000005e+00 1
-24  10  17  2.32000008e+01  1.08000004e+00 1
-24  10  20  1.67000008e+01  1.99000001e+00 1
-24  11   1  7.79000015e+01  1.02999997e+00 1
-24  11   4  6.05000000e+01  7.79999971e-01 1
-24  11   7  1.40000000e+01  1.30999994e+00 1
-24  11  10  2.37999992e+01  1.02999997e+00 0
-24  11  13  2.11000004e+01  1.25000000e+00 1
-24  11  16  2.25000000e+01  1.21000004e+00 1
-24  11  19  1.46000004e+01  1.24000001e+00 1
-24  12   3  7.21999969e+01  8.99999976e-01 1
-24  12   6  3.22999992e+01  8.00000012e-01 1
-24  12   9  9.60000038e+00  1.88000000e+00 1
-24  12  12  8.80000019e+00  2.18000007e+00 0
-24  12  15  5.45000000e+01  2.11999989e+00 1
-24  12  18  2.95000000e+01  1.35000002e+00 1
-24  13   2  1.03400002e+02  1.34000003e+00 1
-24  13   5  2.25000000e+01  9.80000019e-01 1
-24  13   8  4.90000000e+01  7.79999971e-01 1
-24  13  11  1.82000008e+01  1.00999999e+00 1
-24  13  14  4.52999992e+01  1.77999997e+00 1
-24  13  17  4.00000000e+00  1.75999999e+00 1
-24  13  20  5.80000019e+00  2.50999999e+00 1
-24  14   1  7.30000019e+00  2.40000010e+00 1
-24  14   4  4.30000000e+01  7.79999971e-01 1
-24  14   7  8.19999981e+00  2.27999997e+00 1
-24  14  10  1.86000004e+01  1.04999995e+00 1
-24  14  13  3.35000000e+01  1.41999996e+00 1
-24  14  16  8.60000038e+00  1.96000004e+00 0
-24  14  19  1.30000000e+01  1.35000002e+00 1
-24  15   3  3.57999992e+01  8.10000002e-01 1
-24  15   6  6.85999985e+01  9.10000026e-01 1
-24  15   9  3.24000015e+01  9.30000007e-01 1
-24  15  12  7.20000000e+01  2.75000000e+00 1
-24  15  15  3.30999985e+01  1.39999998e+00 0
-24  15  18  5.09999990e+00  1.88999999e+00 1
-24  16   2  3.24000015e+01  9.59999979e-01 1
-24  16   5  4.70000000e+01  7.90000021e-01 1
-24  16   8  5.25999985e+01  9.80000019e-01 1
-24  16  11  9.35999985e+01  1.47000003e+00 1
-24  16  14  4.65999985e+01  2.02999997e+00 1
-24  16  17  2.42000008e+01  1.26999998e+00 1
-24  17   1  5.52999992e+01  8.19999993e-01 0
-24  17   4  1.31000004e+01  1.63999999e+00 1
-24  17   7  5.42000008e+01  1.03999996e+00 1
-24  17  10  5.59000015e+01  9.90000010e-01 1
-24  17  13  2.62000008e+01  1.25999999e+00 0
-24  17  16  1.82999992e+01  1.19000006e+00 1
-24  17  19  1.51000004e+01  1.40999997e+00 1
-24  18   3  2.61000004e+01  1.05999994e+00 1
-24  18   6  5.69999981e+00  2.30999994e+00 0
-24  18   9  4.70000000e+01  8.70000005e-01 1
-24  18  12  1.67000008e+01  1.25999999e+00 1
-24  18  15  9.60000038e+00  1.54999995e+00 1
-24  18  18  4.69999981e+00  1.94000006e+00 1
-24  19   2  2.98999996e+01  9.59999979e-01 1
-24  19   5  9.19999981e+00  2.00999999e+00 1
-24  19   8  2.06000004e+01  1.04999995e+00 1
-24  19  11  6.80000019e+00  2.21000004e+00 1
-24  19  14  2.15000000e+01  1.19000006e+00 1
-24  19  17  1.21999998e+01  1.53999996e+00 1
-24  20   1  2.00000000e+01  1.05999994e+00 1
-24  20   4  1.72999992e+01  1.26999998e+00 1
-24  20   7  3.62999992e+01  1.44000006e+00 0
-24  20  10  2.46000004e+01  1.20000005e+00 1
-24  20  13  2.01000004e+01  1.11000001e+00 1
-24  20  16  9.69999981e+00  1.97000003e+00 0
-24  21   3  3.99000015e+01  8.19999993e-01 1
-24  21   6  3.80999985e+01  1.45000005e+00 1
-24  21   9  7.19999981e+00  2.14000010e+00 1
-24  21  12  2.38999996e+01  1.19000006e+00 0
-24  21  15  1.66000004e+01  1.48000002e+00 1
-24  22   2  4.85999985e+01  1.74000001e+00 1
-24  22   5  2.22999992e+01  1.25999999e+00 1
-24  22   8  1.06999998e+01  1.75999999e+00 1
-24  22  11  1.00000000e+01  1.83000004e+00 1
-24  22  14  1.50000000e+01  1.58000004e+00 1
